price,mrp,discount_percent,rating,review_count,fraud
589,1369,56.95,3.2,15373,0
807,1605,49.68,2.0,7964,0
6588,10752,38.73,1.5,15500,0
14444,15746,8.27,2.8,1412,0
7299,12388,41.07,2.8,6396,0
1681,2187,23.1,3.0,3456,0
1324,8533,84.47,1.7,13169,1
10131,18015,43.76,3.7,4869,0
4509,19790,77.21,2.3,9482,0
1012,2333,56.6,3.4,275,0
14856,19572,24.09,3.7,3122,0
2969,7729,61.59,3.0,17781,0
4530,7802,41.94,3.1,16257,0
15627,17795,12.18,4.7,13231,0
6831,11549,40.85,2.5,16219,0
15555,17371,10.45,2.7,2327,0
1214,2997,59.47,3.5,15396,0
2562,12973,80.25,4.7,3109,0
1454,6688,78.26,3.8,2579,0
907,1870,51.46,2.2,18253,0
9925,15730,36.9,4.8,12429,0
3436,15944,78.45,1.6,13753,0
10420,19952,47.77,1.7,1926,0
424,3217,86.8,4.4,5428,0
369,1715,78.45,2.6,17018,0
1080,8275,86.95,3.7,9965,0
17756,19142,7.24,1.8,12520,0
9451,13082,27.75,4.5,14429,0
1895,14812,87.2,3.4,13769,0
5932,11355,47.76,3.8,7628,0
6005,13781,56.42,1.6,5517,0
11348,13691,17.11,3.3,14513,0
1723,6102,71.75,2.8,6538,0
2348,5734,59.04,2.9,12178,0
4807,6135,21.63,4.6,4705,0
6883,11402,39.63,3.7,12983,0
8514,17344,50.91,2.0,3990,0
7387,9224,19.91,3.8,6502,0
1716,10956,84.33,2.6,5934,1
7033,15410,54.36,2.5,651,0
2735,14552,81.2,2.4,3553,1
4674,6452,27.55,4.1,6708,0
2883,15913,81.88,3.7,582,0
151,1047,85.49,3.4,16442,0
4564,10159,55.07,4.5,11900,0
2685,9703,72.32,2.5,4613,0
3803,19113,80.1,4.8,1737,0
12475,19018,34.4,3.1,9109,0
1778,13253,86.58,3.1,11463,0
9966,16983,41.31,2.1,13985,0
821,3363,75.56,2.8,17361,0
1734,2889,39.97,2.9,9725,0
10611,14705,27.84,4.0,11232,0
2600,9782,73.41,3.9,13499,0
12733,19249,33.85,2.4,3078,0
4462,5363,16.79,2.7,12338,0
14087,15644,9.95,3.1,2276,0
6009,9419,36.2,3.5,15866,0
2168,5563,61.02,2.0,3123,0
8775,15137,42.02,2.2,10977,0
4274,4652,8.11,2.1,16489,0
3745,6032,37.9,4.0,13986,0
5832,6170,5.46,3.0,18933,0
1421,1963,27.57,2.1,9229,0
2039,15077,86.47,4.6,4776,0
2751,4322,36.35,3.1,5502,0
3370,10985,69.32,2.0,10961,0
2289,19908,88.5,1.8,15083,1
4346,11749,63.0,2.9,8383,0
5884,12412,52.59,4.5,18585,0
1197,2171,44.85,4.6,2724,0
10649,19579,45.61,1.7,9266,0
3373,12082,72.08,3.4,6182,0
8156,16714,51.2,4.0,10315,0
7978,9361,14.76,2.4,8216,0
755,1026,26.34,3.6,19231,0
7147,17189,58.42,3.2,357,0
1588,10247,84.5,4.7,3102,0
1795,4849,62.98,2.9,17602,0
6811,12055,43.5,2.6,19776,0
1770,3253,45.57,3.8,14014,0
2299,3025,23.98,3.1,3148,0
9968,12447,19.92,2.9,6053,0
2352,11579,79.68,1.9,14315,0
4218,6211,32.09,2.4,17001,0
1839,7896,76.7,1.6,5586,0
6930,14958,53.66,1.5,238,0
6871,11911,42.31,2.7,13464,0
4194,8692,51.75,3.2,13143,0
3902,5934,34.24,2.7,152,0
8986,10543,14.77,1.7,18148,0
15724,17468,9.98,3.8,515,0
793,4572,82.64,4.2,13387,0
16795,18177,7.6,2.4,4758,0
3131,10425,69.97,3.6,11348,0
6883,12659,45.62,2.3,2348,0
3400,4787,28.97,3.6,15161,0
12943,19767,34.52,4.1,4809,0
316,2864,88.96,3.1,19157,0
12017,17641,31.88,4.3,18312,0
17493,19609,10.79,3.2,7976,0
2425,12537,80.65,4.0,10277,0
9029,9692,6.83,4.8,3149,0
1345,13141,89.76,3.7,14866,0
248,1244,80.03,4.0,15176,0
1809,4727,61.72,4.9,3310,0
4567,11940,61.74,2.0,14570,0
15791,16636,5.07,2.9,10179,0
8269,13687,39.58,3.0,7407,0
7925,17420,54.5,5.0,3458,0
5455,7286,25.12,3.4,13978,0
4563,4999,8.7,1.9,13617,0
11524,15764,26.9,3.1,17667,0
4178,9673,56.81,2.7,12888,0
1987,2827,29.69,4.5,13502,0
6794,8182,16.96,3.6,16095,0
1725,7603,77.31,4.8,10790,0
3415,4204,18.76,1.6,17251,0
7441,9458,21.32,3.5,16790,0
4686,17271,72.87,1.8,17444,0
252,1373,81.62,3.0,16657,0
207,1889,89.04,4.8,12348,0
3410,6742,49.41,2.7,3180,0
7618,11249,32.27,3.9,3154,0
567,3550,84.0,2.5,7860,1
1977,18855,89.51,2.8,4749,1
7782,16495,52.82,2.0,7875,0
11514,13173,12.59,4.8,2311,0
3614,10376,65.17,1.7,4944,0
1090,8700,87.46,1.8,19150,1
3892,18712,79.2,4.8,8669,0
3445,8019,57.03,2.3,3549,0
3437,9483,63.75,3.0,19581,0
1517,4448,65.88,2.5,5997,0
6096,6713,9.19,4.3,13606,0
2824,9786,71.13,3.9,4730,0
9005,14073,36.01,3.3,18924,0
1429,7680,81.39,1.7,17155,1
7107,8085,12.1,4.1,58,0
3875,5106,24.1,3.2,11790,0
1715,2080,17.54,3.2,11744,0
9748,13825,29.48,4.2,10982,0
8067,17009,52.57,3.6,14962,0
13971,16417,14.9,3.5,16066,0
17344,19689,11.91,4.5,1802,0
1522,2915,47.76,2.3,3271,0
2103,4977,57.74,2.7,17112,0
5624,6207,9.38,1.6,36,0
5886,16208,63.68,2.5,11125,0
2505,2834,11.59,4.8,13069,0
2989,7612,60.73,2.6,19272,0
6091,8319,26.77,2.4,8124,0
6228,7812,20.28,4.9,2744,0
1559,10595,85.28,3.4,3606,0
5927,16489,64.05,3.9,9728,0
3331,13298,74.95,4.0,19531,0
8883,9825,9.58,3.2,10712,0
4817,6887,30.04,5.0,4708,0
4528,5408,16.26,3.7,105,0
16509,18137,8.98,2.3,11813,0
10667,15368,30.59,1.7,12679,0
1685,5070,66.75,3.6,2715,0
4317,7061,38.86,2.9,11087,0
3968,19190,79.32,1.8,18519,0
8783,10874,19.22,4.6,15856,0
738,3489,78.82,2.7,13827,0
5883,13828,57.45,2.8,16695,0
2782,8096,65.63,2.2,18204,0
13968,17050,18.07,1.6,13096,0
7722,12092,36.13,3.3,3671,0
8184,19152,57.27,4.0,15453,0
9534,12109,21.26,2.1,7889,0
996,1849,46.09,2.2,2720,0
6243,13671,54.33,3.7,14469,0
3772,16844,77.6,2.5,1548,0
4302,18858,77.18,3.1,6110,0
2389,9394,74.56,4.4,3286,0
8535,19018,55.12,2.8,16922,0
2558,10870,76.46,3.5,16086,0
4535,7921,42.74,2.5,16019,0
13196,16390,19.49,4.8,2819,0
1215,2080,41.56,3.5,5005,0
6239,17461,64.27,2.8,6261,0
1602,3450,53.54,2.2,17503,0
10592,12840,17.5,4.9,1577,0
2550,4049,37.0,4.3,6346,0
792,4991,84.12,2.9,9206,1
3369,12892,73.86,4.9,17264,0
7675,12465,38.43,2.0,5570,0
2480,4954,49.92,3.1,14868,0
2779,10529,73.6,3.5,12950,0
5514,9915,44.38,3.9,14609,0
5773,9995,42.24,4.8,19319,0
3642,5842,37.66,3.9,13821,0
129,1026,87.39,1.9,14249,1
1478,9653,84.68,2.3,11124,1
2883,19679,85.35,3.6,16192,0
6373,17273,63.1,2.1,3426,0
7816,13750,43.15,2.1,11761,0
4052,14109,71.28,2.6,14865,0
5143,11455,55.1,1.7,8955,0
4752,8594,44.7,2.4,2194,0
9604,19449,50.62,3.8,7304,0
2378,16267,85.38,3.9,14189,0
1599,13230,87.91,3.2,13888,0
4883,7162,31.82,5.0,19171,0
8220,18509,55.59,2.5,15917,0
9138,16780,45.54,3.7,46,0
11813,13455,12.2,3.3,18749,0
3439,8557,59.8,4.5,4630,0
2093,2446,14.41,4.2,3788,0
8942,10526,15.04,4.4,4112,0
625,1567,60.1,4.0,9419,0
5328,17189,69.0,4.3,1509,0
1726,9965,82.67,2.2,10531,1
6649,14217,53.23,3.4,11300,0
1549,4277,63.78,5.0,6978,0
702,2437,71.19,2.4,7932,0
6350,10998,42.26,2.9,13525,0
6654,7147,6.89,3.0,969,0
3599,19449,81.49,3.2,18592,0
1454,3985,63.49,2.3,8545,0
5558,7771,28.47,4.1,374,0
3871,5346,27.58,4.7,17944,0
4725,8129,41.86,4.0,4333,0
4683,7348,36.26,1.8,14563,0
5717,13981,59.1,3.1,7266,0
10575,12182,13.19,4.1,3719,0
1559,14634,89.35,1.9,10403,1
2748,4605,40.31,4.7,15742,0
8995,18590,51.61,4.9,2290,0
6512,6908,5.72,4.3,10702,0
6584,13072,49.63,3.6,14365,0
2657,5166,48.56,4.1,12932,0
6266,6759,7.29,4.9,16735,0
3913,4541,13.81,2.2,18742,0
12316,16706,26.27,2.1,12593,0
2688,7960,66.23,4.7,7611,0
5405,11677,53.71,3.6,6535,0
10966,17585,37.64,4.9,17730,0
14943,19810,24.57,2.7,16253,0
7478,13520,44.68,4.8,19577,0
8117,19593,58.57,2.1,3475,0
5613,6316,11.12,4.3,18686,0
3389,7058,51.97,4.0,2772,0
2060,13733,85.0,4.9,428,0
4708,7374,36.15,3.9,16811,0
1793,2228,19.5,4.4,18398,0
10850,17105,36.56,3.2,19514,0
4850,6463,24.94,3.9,319,0
10968,18935,42.07,2.2,9850,0
1931,3280,41.11,3.9,1487,0
3745,8473,55.79,4.1,4627,0
5916,14922,60.35,3.9,5524,0
10088,18950,46.76,4.7,11881,0
7215,13170,45.21,4.5,1782,0
2615,4510,42.0,4.0,5324,0
1060,5656,81.25,2.8,18004,1
5641,6120,7.83,4.0,9956,0
4136,8429,50.92,4.2,7760,0
3756,9572,60.76,4.1,707,0
3465,11931,70.96,4.7,6316,0
1862,12755,85.4,3.6,9827,0
10155,10804,6.0,4.4,19536,0
2889,17673,83.65,2.5,14435,1
525,3653,85.63,2.3,18219,1
13927,15682,11.19,2.2,15482,0
5262,13791,61.84,2.6,16634,0
4622,15988,71.09,3.4,15107,0
1884,9379,79.91,1.9,4050,0
1104,2142,48.46,2.0,12352,0
13244,15927,16.84,2.5,2367,0
6690,16790,60.15,1.8,9716,0
959,1182,18.86,4.9,894,0
1052,3147,66.55,1.6,3001,0
8349,10062,17.02,2.1,19348,0
2801,7115,60.62,3.6,6262,0
4052,8924,54.59,2.8,10172,0
2191,5616,60.98,4.8,1203,0
5265,9350,43.68,3.7,1752,0
3649,3862,5.51,4.0,18664,0
12551,13433,6.56,4.8,6394,0
3366,6135,45.12,4.3,8313,0
7392,8468,12.7,2.4,16412,0
1732,2741,36.8,3.6,3098,0
11619,15613,25.58,3.5,14954,0
2113,12362,82.9,4.3,10540,0
7974,17695,54.93,4.6,6572,0
8734,16939,48.44,2.3,3544,0
13750,19384,29.06,4.6,5948,0
4573,5625,18.7,3.9,1301,0
5636,6156,8.44,3.2,16498,0
9510,19007,49.96,1.6,10440,0
3583,8185,56.22,2.4,4278,0
3524,8668,59.33,3.8,5224,0
1794,3922,54.24,3.6,14482,0
2982,12307,75.77,1.5,6635,0
1494,1670,10.51,2.2,18010,0
4820,7166,32.73,3.8,16673,0
5843,18717,68.78,1.8,9132,0
6025,10077,40.21,3.0,18920,0
8589,17419,50.69,2.3,18953,0
4066,10206,60.16,2.1,16638,0
12536,13356,6.13,1.9,16528,0
1935,6612,70.73,4.1,511,0
9909,11153,11.15,2.6,785,0
9188,18634,50.69,2.1,3598,0
1881,2909,35.34,2.5,2139,0
11601,18333,36.72,4.6,5285,0
4377,7710,43.23,3.4,15898,0
1539,2887,46.67,2.4,10635,0
1752,12604,86.09,4.5,15258,0
1687,3244,47.99,3.3,12614,0
2603,4403,40.86,3.8,16796,0
1010,3963,74.5,4.2,14793,0
8465,17084,50.45,3.9,16237,0
4149,14621,71.62,1.7,7862,0
2328,16844,86.17,3.1,8460,0
4152,14225,70.81,2.6,6732,0
7164,10186,29.66,1.9,266,0
9191,15752,41.65,1.6,11114,0
13526,18914,28.49,3.4,8782,0
8210,12727,35.48,3.8,12279,0
5614,9085,38.2,3.0,8922,0
13480,18425,26.83,2.3,3468,0
2681,15108,82.25,2.1,9031,1
3187,6357,49.85,2.2,11931,0
8440,17135,50.74,4.8,679,0
4627,6549,29.35,1.9,14657,0
8788,10748,18.23,2.5,14044,0
12695,16373,22.46,3.9,11690,0
5136,10584,51.47,3.4,7733,0
7976,15211,47.56,3.7,8716,0
4263,14844,71.28,2.2,19101,0
606,4616,86.87,2.8,9634,1
668,2962,77.44,4.7,19781,0
10610,15193,30.16,4.5,12366,0
3738,15933,76.54,2.4,18231,0
787,2291,65.63,4.3,13767,0
1756,5655,68.93,4.2,14942,0
2457,15194,83.82,3.0,6456,0
2974,6178,51.85,4.7,15172,0
7308,12890,43.3,2.4,5889,0
2221,10546,78.94,4.5,2970,0
16358,18512,11.63,2.6,12850,0
8812,10104,12.78,2.9,18517,0
6204,18285,66.07,2.7,16303,0
2419,5395,55.15,3.9,14648,0
3319,5818,42.94,1.8,2292,0
1996,2931,31.89,5.0,8016,0
5017,18987,73.58,2.6,12565,0
8632,14956,42.28,2.2,17460,0
15331,16284,5.85,2.9,12699,0
830,7641,89.14,2.6,18141,1
1758,2748,36.01,3.5,1797,0
2751,7195,61.76,4.4,18492,0
1857,4652,60.06,1.8,18663,0
5349,19712,72.86,4.5,7649,0
9340,12001,22.17,4.0,14501,0
5861,10071,41.8,4.7,8985,0
6135,6940,11.59,3.1,17012,0
3166,14444,78.08,2.9,6342,0
4297,9614,55.3,2.4,4989,0
2541,11682,78.24,1.9,19919,0
582,1335,56.39,4.9,7339,0
8861,16299,45.63,5.0,1264,0
7214,7797,7.47,2.1,17027,0
4052,4779,15.21,3.1,19358,0
4694,13530,65.3,4.6,11339,0
1390,7707,81.95,2.2,18757,1
762,1267,39.81,4.6,8711,0
3625,12478,70.94,4.6,19275,0
3282,4818,31.86,4.0,9704,0
6315,9814,35.64,3.3,9264,0
4824,6447,25.17,3.8,5967,0
5208,11782,55.79,4.5,16616,0
3128,8273,62.18,4.4,11908,0
3686,9258,60.18,3.9,18692,0
15134,19739,23.33,3.3,15228,0
11455,19077,39.95,2.6,11954,0
4419,12488,64.61,4.4,3879,0
12525,17790,29.59,2.5,5638,0
5814,6253,7.02,3.7,1136,0
6905,12977,46.78,2.2,17094,0
1488,4854,69.33,3.9,5727,0
2339,13923,83.2,4.7,1919,0
4667,7261,35.72,3.8,10500,0
5787,10228,43.41,3.2,10544,0
10297,14043,26.67,3.8,10452,0
1783,3529,49.46,4.3,9338,0
7659,14257,46.28,2.5,9397,0
2008,7152,71.92,4.1,3240,0
1187,5383,77.94,3.7,9882,0
10620,11608,8.51,3.9,12171,0
2011,13124,84.68,2.0,8870,1
1260,7640,83.51,2.7,14902,1
842,2832,70.26,3.9,17883,0
346,3169,89.07,3.7,6813,0
4659,17750,73.75,2.1,9118,0
12255,19210,36.2,1.6,8919,0
8666,15107,42.63,3.6,13815,0
8972,10217,12.18,2.0,9102,0
5843,19807,70.5,2.0,16906,0
3613,4517,20.0,4.3,9058,0
6147,12923,52.43,2.5,18049,0
843,7655,88.99,2.2,12519,1
2417,18700,87.07,2.6,4834,1
3061,7704,60.26,4.4,1137,0
5020,18997,73.57,3.8,44,0
8415,9008,6.58,4.3,17157,0
1859,15142,87.72,3.7,17927,0
979,2150,54.46,3.7,15237,0
9592,11851,19.06,1.8,2589,0
9311,18044,48.39,4.4,12213,0
8600,17009,49.43,3.0,15785,0
4351,12322,64.69,3.9,7214,0
1936,7375,73.75,2.9,4509,0
13194,18234,27.64,2.1,6579,0
1721,15057,88.56,3.4,4532,0
4411,9847,55.2,4.7,2496,0
10992,12309,10.69,3.8,10917,0
6973,11971,41.75,2.8,15705,0
1453,3303,56.0,2.8,2718,0
5385,18983,71.63,2.8,15454,0
4757,5415,12.14,3.3,16340,0
14311,15714,8.93,1.9,1644,0
5343,14725,63.71,3.0,6562,0
3645,12157,70.01,1.8,4462,0
1183,2642,55.21,1.9,8752,0
2537,12028,78.91,4.6,14050,0
6485,13961,53.54,2.8,14188,0
3247,18612,82.55,4.0,13184,0
3630,14737,75.37,4.7,16359,0
13267,16720,20.65,3.2,2950,0
4533,6874,34.05,2.7,10396,0
2113,2337,9.57,2.5,9761,0
6153,9559,35.62,4.7,8075,0
7955,10352,23.15,3.3,9275,0
2736,15448,82.29,2.1,8493,1
955,6324,84.9,2.6,13172,1
561,1914,70.64,2.3,16463,0
6473,8975,27.87,4.4,8062,0
8778,12809,31.47,3.6,4174,0
4583,8988,49.0,3.0,7223,0
6737,11792,42.86,3.5,14148,0
2047,18155,88.72,4.5,16341,0
7629,11158,31.62,4.0,15985,0
3156,12950,75.63,4.6,14711,0
2042,10884,81.24,3.6,18316,0
3606,6420,43.83,4.4,6971,0
1553,8093,80.8,3.3,16583,0
10780,13393,19.5,3.4,18706,0
3388,4951,31.55,1.5,8605,0
776,1262,38.51,2.9,15452,0
3500,4235,17.34,4.1,5331,0
3821,9520,59.86,1.8,3233,0
2378,9299,74.42,3.7,16190,0
2118,19292,89.02,3.0,8418,0
2069,8875,76.68,4.6,18560,0
1323,1674,20.94,5.0,84,0
11014,13452,18.12,2.5,2463,0
6661,17583,62.11,2.6,8200,0
1007,1558,35.33,2.9,14961,0
186,1300,85.63,3.6,5474,0
2336,14314,83.68,1.5,15592,1
789,5972,86.78,3.9,18933,0
10011,17762,43.63,3.1,10546,0
5571,19984,72.12,3.7,836,0
2075,2795,25.76,2.2,12800,0
13469,17631,23.6,4.8,12781,0
4426,7403,40.2,1.6,9836,0
985,1398,29.52,1.9,4328,0
3649,15253,76.07,4.7,18124,0
10140,16975,40.26,2.3,19917,0
9525,18568,48.7,2.0,4781,0
541,1338,59.52,1.9,19894,0
11108,19170,42.05,4.1,2400,0
10553,19921,47.02,2.7,11673,0
5056,18427,72.56,3.5,2011,0
14935,15832,5.66,2.6,18104,0
15351,17395,11.75,2.1,15823,0
14665,17529,16.34,2.1,6583,0
6319,14207,55.52,4.5,16376,0
9506,10439,8.94,4.1,5248,0
1212,1724,29.68,3.4,17554,0
4736,12133,60.96,2.4,5301,0
2547,16112,84.19,4.3,14132,0
2792,16076,82.63,3.5,2070,0
8293,15304,45.81,2.9,6806,0
4197,14156,70.35,3.3,7870,0
3423,4373,21.7,3.6,10350,0
4857,10036,51.6,4.8,18491,0
4773,7265,34.29,4.5,5183,0
7001,17115,59.09,2.4,3265,0
1872,3298,43.23,4.7,1894,0
10471,11240,6.84,2.1,6764,0
3181,11587,72.55,3.8,173,0
10775,17389,38.03,4.0,19659,0
5790,7173,19.27,4.0,17251,0
4671,12970,63.98,3.2,786,0
1588,3948,59.76,4.8,15710,0
5612,9907,43.35,3.9,18787,0
6442,8999,28.41,4.0,18153,0
3363,4622,27.22,2.6,16444,0
728,2589,71.85,4.3,16344,0
922,3146,70.68,4.0,11844,0
4122,6715,38.6,1.8,13589,0
6915,11419,39.44,3.8,6646,0
7940,9382,15.36,2.0,13903,0
5407,6654,18.74,2.6,11116,0
12890,15992,19.4,3.6,14926,0
2001,2429,17.6,4.8,1880,0
5043,7227,30.22,3.8,4933,0
8933,11824,24.45,3.4,11868,0
733,6791,89.2,4.9,7546,0
6188,8657,28.52,2.8,12121,0
12305,19268,36.13,1.5,8152,0
594,4113,85.54,4.2,8687,0
8646,18776,53.95,2.8,10085,0
1301,6277,79.27,3.2,5153,0
5144,16187,68.22,4.2,4256,0
2987,12706,76.49,3.2,5784,0
6026,8093,25.54,4.3,1606,0
9596,12102,20.7,2.1,8932,0
4337,4991,13.09,4.0,18659,0
325,2548,87.22,5.0,11072,0
8046,17716,54.58,1.6,13077,0
9838,12506,21.33,2.6,3820,0
1675,8089,79.29,3.5,5933,0
3364,13080,74.28,2.5,9476,0
230,1692,86.36,3.1,5854,0
7002,7737,9.49,1.7,8392,0
4198,7961,47.26,2.6,5003,0
4736,11026,57.05,4.8,4013,0
6487,8635,24.86,2.5,9949,0
13306,15261,12.81,2.4,1303,0
12999,15905,18.27,2.1,1463,0
7137,9814,27.27,4.3,7063,0
9012,10987,17.97,2.1,3050,0
1523,5526,72.44,4.7,7304,0
10996,18364,40.12,3.5,7379,0
1053,2680,60.67,2.0,4192,0
5879,7425,20.82,3.0,91,0
2423,9863,75.43,1.7,16913,0
659,2380,72.29,4.9,19935,0
8390,15886,47.18,4.4,5941,0
1226,2016,39.15,2.8,1932,0
1047,6756,84.5,3.8,12640,0
7313,13813,47.05,3.5,6461,0
3988,11161,64.26,4.8,8573,0
1634,10839,84.92,3.6,16481,0
8707,12678,31.32,2.2,19780,0
6627,14108,53.02,3.1,16346,0
3905,13408,70.87,4.4,1768,0
2703,6651,59.35,4.0,167,0
13471,17700,23.89,2.6,4767,0
1014,9871,89.72,2.8,8691,1
15843,16895,6.22,2.8,19583,0
5492,10183,46.07,2.2,16868,0
9000,16915,46.79,3.1,12110,0
7227,17262,58.13,4.8,15462,0
13838,15030,7.93,2.7,3925,0
13053,14063,7.18,4.0,9073,0
9155,17683,48.22,2.2,4538,0
1961,17159,88.57,4.2,3854,0
3485,5809,40.0,1.9,8553,0
2660,19643,86.46,3.4,7615,0
3787,7305,48.15,2.2,18223,0
2068,2771,25.36,4.0,19297,0
11713,16781,30.2,3.3,17204,0
1443,14268,89.88,4.9,5553,0
4504,9521,52.69,4.2,2832,0
2285,6944,67.09,3.0,12994,0
2496,17021,85.33,3.6,17222,0
2682,3322,19.25,3.6,13481,0
8748,9668,9.51,2.3,4052,0
6643,18917,64.88,2.1,14030,0
2143,12192,82.42,2.2,11765,1
10091,19973,49.47,3.5,7466,0
2485,14032,82.29,3.7,15356,0
7094,17902,60.37,2.5,7536,0
7168,13871,48.32,3.7,18388,0
8182,8828,7.32,5.0,5780,0
11021,12773,13.71,4.3,19205,0
336,2017,83.32,3.8,11117,0
4811,8657,44.42,1.7,9650,0
14437,19131,24.53,2.0,3838,0
4621,9086,49.13,3.9,13951,0
11216,13925,19.45,3.1,15273,0
7180,8612,16.62,2.2,2497,0
7631,8666,11.94,2.6,3515,0
6326,14000,54.81,2.5,4523,0
4982,13566,63.27,3.6,16026,0
6905,18766,63.2,4.3,1929,0
10585,14184,25.37,2.3,14712,0
6395,8819,27.48,2.3,5877,0
5148,10284,49.94,4.5,15643,0
4672,18148,74.25,2.9,8408,0
13267,19007,30.2,3.7,3421,0
2700,14224,81.01,1.6,18992,1
328,2904,88.68,2.0,11738,1
8962,10601,15.45,4.4,1257,0
7491,11832,36.69,4.2,18874,0
10306,11066,6.87,3.3,5270,0
963,2946,67.31,2.8,7693,0
2233,13879,83.91,5.0,17952,0
7463,15540,51.97,3.6,129,0
11754,12623,6.88,1.8,10390,0
5955,13803,56.85,2.4,14535,0
5661,6814,16.91,4.6,8683,0
3665,6162,40.51,3.7,16752,0
7211,13413,46.24,3.7,315,0
6570,12381,46.93,2.7,12825,0
1915,16996,88.73,3.8,6304,0
8329,12484,33.27,4.5,9480,0
9327,16808,44.5,4.8,13992,0
983,1204,18.3,3.8,9537,0
17973,19627,8.43,4.5,7575,0
613,4130,85.16,3.4,17530,0
9421,14874,36.66,3.7,13796,0
4130,6412,35.58,1.9,3012,0
3205,4388,26.96,4.4,19902,0
1546,13740,88.74,4.4,3923,0
5289,18443,71.32,3.2,5816,0
3203,11553,72.27,4.0,13576,0
593,2547,76.68,1.7,17698,0
9206,18146,49.26,2.4,1833,0
2769,19162,85.54,2.1,1908,1
2617,2995,12.62,2.4,444,0
6368,9156,30.44,4.7,18226,0
874,1040,15.9,2.3,13531,0
6995,9690,27.8,3.1,18430,0
1873,3931,52.34,2.7,3514,0
688,4225,83.7,2.0,5522,1
1333,1694,21.31,2.0,4478,0
1676,5903,71.6,4.4,946,0
6295,17176,63.35,2.2,5464,0
3584,11410,68.59,3.9,18956,0
3668,4646,21.04,4.5,4175,0
8880,19281,53.94,4.1,5325,0
3332,6565,49.24,4.7,6316,0
10868,19994,45.64,1.9,17151,0
3165,5518,42.64,5.0,6640,0
10612,14850,28.53,2.8,1700,0
7676,8512,9.82,3.7,5027,0
8048,10492,23.29,2.0,7363,0
9245,16417,43.69,2.6,14269,0
2894,11763,75.4,4.8,12764,0
9783,19969,51.01,4.5,11752,0
11524,18647,38.2,1.8,5260,0
892,5555,83.94,3.5,15697,0
4627,7456,37.94,1.6,7218,0
229,1793,87.22,3.9,14745,0
8192,16634,50.75,4.4,4000,0
15064,16263,7.37,2.9,19655,0
951,3056,68.87,3.9,16069,0
15205,19601,22.43,2.3,5690,0
2443,2897,15.64,3.0,16305,0
1778,10896,83.67,3.8,11020,0
4274,4912,12.99,3.8,9202,0
1993,13059,84.74,4.6,17924,0
3369,8640,61.0,3.6,11866,0
2693,11164,75.88,3.2,7979,0
6794,15239,55.41,1.6,16626,0
13619,18549,26.57,3.6,5254,0
5172,17777,70.9,2.2,148,0
397,3962,89.97,4.2,10756,0
559,1361,58.87,3.0,17661,0
6448,18969,66.01,3.6,2380,0
1552,8599,81.95,2.1,18890,1
4184,10040,58.32,1.9,3887,0
741,5167,85.65,3.4,4457,0
2081,12527,83.39,4.9,6909,0
6263,13002,51.82,3.7,7880,0
3167,6031,47.47,4.5,9709,0
5148,11834,56.5,2.8,13417,0
12883,15659,17.72,3.1,6451,0
10037,13890,27.74,4.8,19617,0
1745,4267,59.1,1.7,12843,0
8017,11507,30.33,4.5,17658,0
12061,15495,22.16,2.2,6860,0
1437,11552,87.56,4.9,11687,0
5295,5704,7.17,1.6,3071,0
4549,16856,73.01,1.6,7868,0
308,1567,80.34,2.8,19865,1
3613,6701,46.07,2.8,312,0
3987,4860,17.94,3.9,18056,0
5576,8947,37.68,1.8,18836,0
12347,16686,26.0,4.5,1141,0
7617,11340,32.83,3.2,3643,0
3732,9086,58.92,1.8,13405,0
8305,15530,46.52,1.8,3321,0
2550,10284,75.2,2.3,1993,0
12652,16298,22.37,3.0,5049,0
1446,3826,62.2,4.6,6459,0
370,1217,69.59,3.7,1908,0
1409,13462,89.53,3.9,622,0
2987,3929,23.95,3.3,7373,0
15539,17492,11.16,3.5,5913,0
6208,9658,35.71,2.7,18154,0
338,2098,83.89,2.1,6147,1
1927,18801,89.75,4.9,7696,0
2268,5122,55.71,2.6,5445,0
11801,14345,17.73,2.9,11681,0
13278,18904,29.76,2.9,3153,0
16383,19238,14.84,3.4,5064,0
4468,13929,67.92,1.6,11462,0
3151,11278,72.06,4.8,8824,0
976,5107,80.87,3.7,7163,0
3303,10800,69.42,3.3,9533,0
5173,15088,65.71,3.9,15327,0
5197,10274,49.41,3.0,8650,0
3932,7704,48.95,2.4,19486,0
5220,7744,32.59,4.0,6310,0
2188,2613,16.26,3.0,9773,0
4011,12598,68.16,1.6,17445,0
1887,8557,77.94,4.7,19218,0
2354,11346,79.25,1.5,5144,0
5757,6178,6.8,3.5,3231,0
446,3415,86.94,4.9,10924,0
2030,4913,58.67,4.2,19832,0
5242,5755,8.9,3.0,17014,0
1432,6604,78.31,3.4,17966,0
736,5686,87.04,4.9,12067,0
4070,12178,66.58,2.9,18697,0
2817,11243,74.94,1.9,13205,0
5951,7783,23.54,2.8,2851,0
3937,9064,56.56,2.8,4694,0
1702,13170,87.07,4.6,1551,0
1144,1206,5.13,3.7,2062,0
11328,11981,5.45,3.2,8275,0
5909,14379,58.9,3.9,18001,0
6189,19717,68.61,3.6,6011,0
7101,8258,14.01,2.8,1460,0
10077,19629,48.66,2.0,7214,0
1914,2648,27.71,3.1,11095,0
1165,4738,75.4,4.1,1068,0
4730,15618,69.71,2.1,18361,0
6028,16592,63.66,2.0,6776,0
2794,16384,82.95,2.7,16880,1
864,3464,75.06,2.4,10817,0
